"province","year","fuel","pct"
"HE",1980,"solar PV",0
"HE",1981,"solar PV",0
"HE",1982,"solar PV",0
"HE",1983,"solar PV",0
"HE",1984,"solar PV",0
"HE",1985,"solar PV",0
"HE",1986,"solar PV",0
"HE",1987,"solar PV",0
"HE",1988,"solar PV",0
"HE",1989,"solar PV",0
"HE",1990,"solar PV",0
"HE",1991,"solar PV",0
"HE",1992,"solar PV",0
"HE",1993,"solar PV",0
"HE",1994,"solar PV",0
"HE",1995,"solar PV",0
"HE",1996,"solar PV",0
"HE",1997,"solar PV",0
"HE",1998,"solar PV",0
"HE",1999,"solar PV",0
"HE",2000,"solar PV",0
"HE",2001,"solar PV",0
"HE",2002,"solar PV",0
"HE",2003,"solar PV",0
"HE",2004,"solar PV",0
"HE",2005,"solar PV",0
"HE",2006,"solar PV",0
"HE",2007,"solar PV",0
"HE",2008,"solar PV",0
"HE",2009,"solar PV",0
"HE",2010,"solar PV",0
"HE",2011,"solar PV",0
"HE",2012,"solar PV",0
"HE",2013,"solar PV",0
"HE",2014,"solar PV",0
"HE",2015,"solar PV",0
"HE",2016,"solar PV",0
"HE",2017,"solar PV",0
"HE",1971,"wind",0
"HE",1972,"wind",0
"HE",1973,"wind",0
"HE",1974,"wind",0
"HE",1975,"wind",0
"HE",1976,"wind",0
"HE",1977,"wind",0
"HE",1978,"wind",0
"HE",1979,"wind",0
"HE",1980,"wind",0
"HE",1981,"wind",0
"HE",1982,"wind",0
"HE",1983,"wind",0
"HE",1984,"wind",0
"HE",1985,"wind",0
"HE",1986,"wind",0
"HE",1987,"wind",0
"HE",1988,"wind",0
"HE",1989,"wind",0
"HE",1990,"wind",0
"HE",1991,"wind",0
"HE",1992,"wind",0
"HE",1993,"wind",0
"HE",1994,"wind",0
"HE",1995,"wind",0
"HE",1996,"wind",0
"HE",1997,"wind",0
"HE",1998,"wind",0
"HE",1999,"wind",0
"HE",2000,"wind",0
"HE",2001,"wind",0
"HE",2002,"wind",0
"HE",2003,"wind",0
"HE",2004,"wind",0
"HE",2005,"wind",0
"HE",2006,"wind",0
"HE",2007,"wind",0
"HE",2008,"wind",0
"HE",2009,"wind",0
"HE",2010,"wind",0
"HE",2011,"wind",0
"HE",2012,"wind",0
"HE",2013,"wind",0
"HE",2014,"wind",0
"HE",2015,"wind",0
"HE",2016,"wind",0
"HE",2017,"wind",0
"HI",1971,"biomass",0
"HI",1972,"biomass",0
"HI",1973,"biomass",0
"HI",1974,"biomass",0
"HI",1975,"biomass",0
"HI",1976,"biomass",0
"HI",1977,"biomass",0
"HI",1978,"biomass",0
"HI",1979,"biomass",0
"HI",1980,"biomass",0
"HI",1981,"biomass",0
"HI",1982,"biomass",0
"HI",1983,"biomass",0
"HI",1984,"biomass",0
"HI",1985,"biomass",0
"HI",1986,"biomass",0
"HI",1987,"biomass",0
"HI",1988,"biomass",0
"HI",1989,"biomass",0
"HI",1990,"biomass",0
"HI",1991,"biomass",0
"HI",1992,"biomass",0
"HI",1993,"biomass",0
"HI",1994,"biomass",0
"HI",1995,"biomass",0
"HI",1996,"biomass",0
"HI",1997,"biomass",0
"HI",1998,"biomass",0
"HI",1999,"biomass",0
"HI",2000,"biomass",0
"HI",2001,"biomass",0
"HI",2002,"biomass",0
"HI",2003,"biomass",0
"HI",2004,"biomass",0
"HI",2005,"biomass",0
"HI",2006,"biomass",0
"HI",2007,"biomass",0
"HI",2008,"biomass",0
"HI",2009,"biomass",0
"HI",2010,"biomass",0
"HI",2011,"biomass",0
"HI",2012,"biomass",0
"HI",2013,"biomass",0
"HI",2014,"biomass",0
"HI",2015,"biomass",0
"HI",2016,"biomass",0
"HI",2017,"biomass",0
"HI",1971,"coal",0
"HI",1972,"coal",0
"HI",1973,"coal",0
"HI",1974,"coal",0
"HI",1975,"coal",0
"HI",1976,"coal",0
"HI",1977,"coal",0
"HI",1978,"coal",0
"HI",1979,"coal",0
"HI",1980,"coal",0
"HI",1981,"coal",0
"HI",1982,"coal",0
"HI",1983,"coal",0
"HI",1984,"coal",0
"HI",1985,"coal",0
"HI",1986,"coal",0
"HI",1987,"coal",0
"HI",1988,"coal",0
"HI",1989,"coal",0
"HI",1990,"coal",0
"HI",1991,"coal",0
"HI",1992,"coal",0
"HI",1993,"coal",0
"HI",1994,"coal",0
"HI",1995,"coal",0
"HI",1996,"coal",0
"HI",1997,"coal",0
"HI",1998,"coal",0
"HI",1999,"coal",0
"HI",2000,"coal",0
"HI",2001,"coal",0
"HI",2002,"coal",0
"HI",2003,"coal",0
"HI",2004,"coal",0
"HI",2005,"coal",0
"HI",2006,"coal",0
"HI",2007,"coal",0
"HI",2008,"coal",0
"HI",2009,"coal",0
"HI",2010,"coal",0
"HI",2011,"coal",0
"HI",2012,"coal",0
"HI",2013,"coal",0
"HI",2014,"coal",0
"HI",2015,"coal",0
"HI",2016,"coal",0
"HI",2017,"coal",0
"HI",1971,"geothermal",0
"HI",1972,"geothermal",0
"HI",1973,"geothermal",0
"HI",1974,"geothermal",0
"HI",1975,"geothermal",0
"HI",1976,"geothermal",0
"HI",1977,"geothermal",0
"HI",1978,"geothermal",0
"HI",1979,"geothermal",0
"HI",1980,"geothermal",0
"HI",1981,"geothermal",0
"HI",1982,"geothermal",0
"HI",1983,"geothermal",0
"HI",1984,"geothermal",0
"HI",1985,"geothermal",0
"HI",1986,"geothermal",0
"HI",1987,"geothermal",0
"HI",1988,"geothermal",0
"HI",1989,"geothermal",0
"HI",1990,"geothermal",0
"HI",1991,"geothermal",0
"HI",1992,"geothermal",0
"HI",1993,"geothermal",0
"HI",1994,"geothermal",0
"HI",1995,"geothermal",0
"HI",1996,"geothermal",0
"HI",1997,"geothermal",0
"HI",1998,"geothermal",0
"HI",1999,"geothermal",0
"HI",2000,"geothermal",0
"HI",2001,"geothermal",0
"HI",2002,"geothermal",0
"HI",2003,"geothermal",0
"HI",2004,"geothermal",0
"HI",2005,"geothermal",0
"HI",2006,"geothermal",0
"HI",2007,"geothermal",0
"HI",2008,"geothermal",0
"HI",2009,"geothermal",0
"HI",2010,"geothermal",0
"HI",2011,"geothermal",0
"HI",2012,"geothermal",0
"HI",2013,"geothermal",0
"HI",2014,"geothermal",0
"HI",2015,"geothermal",0
"HI",2016,"geothermal",0
"HI",2017,"geothermal",0
"HI",1971,"hydro",0
"HI",1972,"hydro",0
"HI",1973,"hydro",0
"HI",1974,"hydro",0
"HI",1975,"hydro",0
"HI",1976,"hydro",0
"HI",1977,"hydro",0
"HI",1978,"hydro",0
"HI",1979,"hydro",0
"HI",1980,"hydro",0
"HI",1981,"hydro",0
"HI",1982,"hydro",0
"HI",1983,"hydro",0
"HI",1984,"hydro",0
"HI",1985,"hydro",0
"HI",1986,"hydro",0
"HI",1987,"hydro",0
"HI",1988,"hydro",0
"HI",1989,"hydro",0
"HI",1990,"hydro",0
"HI",1991,"hydro",0
"HI",1992,"hydro",0
"HI",1993,"hydro",0
"HI",1994,"hydro",0
"HI",1995,"hydro",0
"HI",1996,"hydro",0
"HI",1997,"hydro",0
"HI",1998,"hydro",0
"HI",1999,"hydro",0
"HI",2000,"hydro",0
"HI",2001,"hydro",0
"HI",2002,"hydro",0
"HI",2003,"hydro",0
"HI",2004,"hydro",0
"HI",2005,"hydro",0
"HI",2006,"hydro",0
"HI",2007,"hydro",0
"HI",2008,"hydro",0
"HI",2009,"hydro",0
"HI",2010,"hydro",0
"HI",2011,"hydro",0
"HI",2012,"hydro",0
"HI",2013,"hydro",0
"HI",2014,"hydro",0
"HI",2015,"hydro",0
"HI",2016,"hydro",0
"HI",2017,"hydro",0
"HI",1971,"natural.gas",0
"HI",1972,"natural.gas",0
"HI",1973,"natural.gas",0
"HI",1974,"natural.gas",0
"HI",1975,"natural.gas",0
"HI",1976,"natural.gas",0
"HI",1977,"natural.gas",0
"HI",1978,"natural.gas",0
"HI",1979,"natural.gas",0
"HI",1980,"natural.gas",0
"HI",1981,"natural.gas",0
"HI",1982,"natural.gas",0
"HI",1983,"natural.gas",0
"HI",1984,"natural.gas",0
"HI",1985,"natural.gas",0
"HI",1986,"natural.gas",0
"HI",1987,"natural.gas",0
"HI",1988,"natural.gas",0
"HI",1989,"natural.gas",0
"HI",1990,"natural.gas",0
"HI",1991,"natural.gas",0
"HI",1992,"natural.gas",0
"HI",1993,"natural.gas",0
"HI",1994,"natural.gas",0
"HI",1995,"natural.gas",0
"HI",1996,"natural.gas",0
"HI",1997,"natural.gas",0
"HI",1998,"natural.gas",0
"HI",1999,"natural.gas",0
"HI",2000,"natural.gas",0
"HI",2001,"natural.gas",0
"HI",2002,"natural.gas",0
"HI",2003,"natural.gas",0
"HI",2004,"natural.gas",0
"HI",2005,"natural.gas",0
"HI",2006,"natural.gas",0
"HI",2007,"natural.gas",0
"HI",2008,"natural.gas",0
"HI",2009,"natural.gas",0
"HI",2010,"natural.gas",0
"HI",2011,"natural.gas",0
"HI",2012,"natural.gas",0
"HI",2013,"natural.gas",0
"HI",2014,"natural.gas",0
"HI",2015,"natural.gas",0
"HI",2016,"natural.gas",0
"HI",2017,"natural.gas",0
"HI",1971,"nuclear",0
"HI",1972,"nuclear",0
"HI",1973,"nuclear",0
"HI",1974,"nuclear",0
"HI",1975,"nuclear",0
"HI",1976,"nuclear",0
"HI",1977,"nuclear",0
"HI",1978,"nuclear",0
"HI",1979,"nuclear",0
"HI",1980,"nuclear",0
"HI",1981,"nuclear",0
"HI",1982,"nuclear",0
"HI",1983,"nuclear",0
"HI",1984,"nuclear",0
"HI",1985,"nuclear",0
"HI",1986,"nuclear",0
"HI",1987,"nuclear",0
"HI",1988,"nuclear",0
"HI",1989,"nuclear",0
"HI",1990,"nuclear",0
"HI",1991,"nuclear",0
"HI",1992,"nuclear",0
"HI",1993,"nuclear",0
"HI",1994,"nuclear",0
"HI",1995,"nuclear",0
"HI",1996,"nuclear",0
"HI",1997,"nuclear",0
"HI",1998,"nuclear",0
"HI",1999,"nuclear",0
"HI",2000,"nuclear",0
"HI",2001,"nuclear",0
"HI",2002,"nuclear",0
"HI",2003,"nuclear",0
"HI",2004,"nuclear",0
"HI",2005,"nuclear",0
"HI",2006,"nuclear",0
"HI",2007,"nuclear",0
"HI",2008,"nuclear",0
"HI",2009,"nuclear",0
"HI",2010,"nuclear",0
"HI",2011,"nuclear",0
"HI",2012,"nuclear",0
"HI",2013,"nuclear",0
"HI",2014,"nuclear",0
"HI",2015,"nuclear",0
"HI",2016,"nuclear",0
"HI",2017,"nuclear",0
"HI",1971,"oil",0
"HI",1972,"oil",0
"HI",1973,"oil",0
"HI",1974,"oil",0
"HI",1975,"oil",0
"HI",1976,"oil",0
"HI",1977,"oil",0
"HI",1978,"oil",0
"HI",1979,"oil",0
"HI",1980,"oil",0
"HI",1981,"oil",0
"HI",1982,"oil",0
"HI",1983,"oil",0
"HI",1984,"oil",0
"HI",1985,"oil",0
"HI",1986,"oil",0
"HI",1987,"oil",0
"HI",1988,"oil",0
"HI",1989,"oil",0
"HI",1990,"oil",0
"HI",1991,"oil",0
"HI",1992,"oil",0
"HI",1993,"oil",0
"HI",1994,"oil",0
"HI",1995,"oil",0
"HI",1996,"oil",0
"HI",1997,"oil",0
"HI",1998,"oil",0
"HI",1999,"oil",0
"HI",2000,"oil",0
"HI",2001,"oil",0
"HI",2002,"oil",0
"HI",2003,"oil",0
"HI",2004,"oil",0
"HI",2005,"oil",0
"HI",2006,"oil",0
"HI",2007,"oil",0
"HI",2008,"oil",0
"HI",2009,"oil",0
"HI",2010,"oil",0
"HI",2011,"oil",0
"HI",2012,"oil",0
"HI",2013,"oil",0
"HI",2014,"oil",0
"HI",2015,"oil",0
"HI",2016,"oil",0
"HI",2017,"oil",0
"HI",1971,"solar PV",0
"HI",1972,"solar PV",0
"HI",1973,"solar PV",0
"HI",1974,"solar PV",0
"HI",1975,"solar PV",0
"HI",1976,"solar PV",0
"HI",1977,"solar PV",0
"HI",1978,"solar PV",0
"HI",1979,"solar PV",0
"HI",1980,"solar PV",0
"HI",1981,"solar PV",0
"HI",1982,"solar PV",0
"HI",1983,"solar PV",0
"HI",1984,"solar PV",0
"HI",1985,"solar PV",0
"HI",1986,"solar PV",0
"HI",1987,"solar PV",0
"HI",1988,"solar PV",0
"HI",1989,"solar PV",0
"HI",1990,"solar PV",0
"HI",1991,"solar PV",0
"HI",1992,"solar PV",0
"HI",1993,"solar PV",0
"HI",1994,"solar PV",0
"HI",1995,"solar PV",0
"HI",1996,"solar PV",0
"HI",1997,"solar PV",0
"HI",1998,"solar PV",0
"HI",1999,"solar PV",0
"HI",2000,"solar PV",0
"HI",2001,"solar PV",0
"HI",2002,"solar PV",0
"HI",2003,"solar PV",0
"HI",2004,"solar PV",0
"HI",2005,"solar PV",0
"HI",2006,"solar PV",0
"HI",2007,"solar PV",0
"HI",2008,"solar PV",0
"HI",2009,"solar PV",0
"HI",2010,"solar PV",0
"HI",2011,"solar PV",0
"HI",2012,"solar PV",0
"HI",2013,"solar PV",0
"HI",2014,"solar PV",0
"HI",2015,"solar PV",0
"HI",2016,"solar PV",0
"HI",2017,"solar PV",0
"HI",1971,"wind",0
"HI",1972,"wind",0
"HI",1973,"wind",0
"HI",1974,"wind",0
"HI",1975,"wind",0
"HI",1976,"wind",0
"HI",1977,"wind",0
"HI",1978,"wind",0
"HI",1979,"wind",0
"HI",1980,"wind",0
"HI",1981,"wind",0
"HI",1982,"wind",0
"HI",1983,"wind",0
"HI",1984,"wind",0
"HI",1985,"wind",0
"HI",1986,"wind",0
"HI",1987,"wind",0
"HI",1988,"wind",0
"HI",1989,"wind",0
"HI",1990,"wind",0
"HI",1991,"wind",0
"HI",1992,"wind",0
"HI",1993,"wind",0
"HI",1994,"wind",0
"HI",1995,"wind",0
"HI",1996,"wind",0
"HI",1997,"wind",0
"HI",1998,"wind",0
"HI",1999,"wind",0
"HI",2000,"wind",0
"HI",2001,"wind",0
"HI",2002,"wind",0
"HI",2003,"wind",0
"HI",2004,"wind",0
"HI",2005,"wind",0
"HI",2006,"wind",0
"HI",2007,"wind",0
"HI",2008,"wind",0
"HI",2009,"wind",0
"HI",2010,"wind",0
"HI",2011,"wind",0
"HI",2012,"wind",0
"HI",2013,"wind",0
"HI",2014,"wind",0
"HI",2015,"wind",0
"HI",2016,"wind",0
"HI",2017,"wind",0
"HL",1971,"biomass",0
"HL",1972,"biomass",0
"HL",1973,"biomass",0
"HL",1974,"biomass",0
"HL",1975,"biomass",0
"HL",1976,"biomass",0
"HL",1977,"biomass",0
"HL",1978,"biomass",0
"HL",1979,"biomass",0
"HL",1980,"biomass",0
"HL",1981,"biomass",0
"HL",1982,"biomass",0
"HL",1983,"biomass",0
"HL",1984,"biomass",0
"HL",1985,"biomass",0
"HL",1986,"biomass",0
"HL",1987,"biomass",0
"HL",1988,"biomass",0
"HL",1989,"biomass",0
"HL",1990,"biomass",0
"HL",1991,"biomass",0
"HL",1992,"biomass",0
"HL",1993,"biomass",0
"HL",1994,"biomass",0
"HL",1995,"biomass",0
"HL",1996,"biomass",0
"HL",1997,"biomass",0
"HL",1998,"biomass",0
"HL",1999,"biomass",0
"HL",2000,"biomass",0
"HL",2001,"biomass",0
"HL",2002,"biomass",0
"HL",2003,"biomass",0
"HL",2004,"biomass",0
"HL",2005,"biomass",0
"HL",2006,"biomass",0
"HL",2007,"biomass",0
"HL",2008,"biomass",0
"HL",2009,"biomass",0
"HL",2010,"biomass",0
"HL",2011,"biomass",0
"HL",2012,"biomass",0
"HL",2013,"biomass",0
"HL",2014,"biomass",0
"HL",2015,"biomass",0
"HL",2016,"biomass",0
"HL",2017,"biomass",0
"HL",1971,"coal",0
"HL",1972,"coal",0
"HL",1973,"coal",0
"HL",1974,"coal",0
"HL",1975,"coal",0
"HL",1976,"coal",0
"HL",1977,"coal",0
"HL",1978,"coal",0
"HL",1979,"coal",0
"HL",1980,"coal",0
"HL",1981,"coal",0
"HL",1982,"coal",0
"HL",1983,"coal",0
"HL",1984,"coal",0
"HL",1985,"coal",0
"HL",1986,"coal",0
"HL",1987,"coal",0
"HL",1988,"coal",0
"HL",1989,"coal",0
"HL",1990,"coal",0
"HL",1991,"coal",0
"HL",1992,"coal",0
"HL",1993,"coal",0
"HL",1994,"coal",0
"HL",1995,"coal",0
"HL",1996,"coal",0
"HL",1997,"coal",0
"HL",1998,"coal",0
"HL",1999,"coal",0
"HL",2000,"coal",0
"HL",2001,"coal",0
"HL",2002,"coal",0
"HL",2003,"coal",0
"HL",2004,"coal",0
"HL",2005,"coal",0
"HL",2006,"coal",0
"HL",2007,"coal",0
"HL",2008,"coal",0
"HL",2009,"coal",0
"HL",2010,"coal",0
"HL",2011,"coal",0
"HL",2012,"coal",0
"HL",2013,"coal",0
"HL",2014,"coal",0
"HL",2015,"coal",0
"HL",2016,"coal",0
"HL",2017,"coal",0
"HL",1971,"geothermal",0
"HL",1972,"geothermal",0
"HL",1973,"geothermal",0
"HL",1974,"geothermal",0
"HL",1975,"geothermal",0
"HL",1976,"geothermal",0
"HL",1977,"geothermal",0
"HL",1978,"geothermal",0
"HL",1979,"geothermal",0
"HL",1980,"geothermal",0
"HL",1981,"geothermal",0
"HL",1982,"geothermal",0
"HL",1983,"geothermal",0
"HL",1984,"geothermal",0
"HL",1985,"geothermal",0
"HL",1986,"geothermal",0
"HL",1987,"geothermal",0
"HL",1988,"geothermal",0
"HL",1989,"geothermal",0
"HL",1990,"geothermal",0
"HL",1991,"geothermal",0
"HL",1992,"geothermal",0
"HL",1993,"geothermal",0
"HL",1994,"geothermal",0
"HL",1995,"geothermal",0
"HL",1996,"geothermal",0
"HL",1997,"geothermal",0
"HL",1998,"geothermal",0
"HL",1999,"geothermal",0
"HL",2000,"geothermal",0
"HL",2001,"geothermal",0
"HL",2002,"geothermal",0
"HL",2003,"geothermal",0
"HL",2004,"geothermal",0
"HL",2005,"geothermal",0
"HL",2006,"geothermal",0
"HL",2007,"geothermal",0
"HL",2008,"geothermal",0
"HL",2009,"geothermal",0
"HL",2010,"geothermal",0
"HL",2011,"geothermal",0
"HL",2012,"geothermal",0
"HL",2013,"geothermal",0
"HL",2014,"geothermal",0
"HL",2015,"geothermal",0
"HL",2016,"geothermal",0
"HL",2017,"geothermal",0
"HL",1971,"hydro",0
"HL",1972,"hydro",0
"HL",1973,"hydro",0
"HL",1974,"hydro",0
"HL",1975,"hydro",0
"HL",1976,"hydro",0
"HL",1977,"hydro",0
"HL",1978,"hydro",0
"HL",1979,"hydro",0
"HL",1980,"hydro",0
"HL",1981,"hydro",0
"HL",1982,"hydro",0
"HL",1983,"hydro",0
"HL",1984,"hydro",0
"HL",1985,"hydro",0
"HL",1986,"hydro",0
"HL",1987,"hydro",0
"HL",1988,"hydro",0
"HL",1989,"hydro",0
"HL",1990,"hydro",0
"HL",1991,"hydro",0
"HL",1992,"hydro",0
"HL",1993,"hydro",0
"HL",1994,"hydro",0
"HL",1995,"hydro",0
"HL",1996,"hydro",0
"HL",1997,"hydro",0
"HL",1998,"hydro",0
"HL",1999,"hydro",0
"HL",2000,"hydro",0
"HL",2001,"hydro",0
"HL",2002,"hydro",0
"HL",2003,"hydro",0
"HL",2004,"hydro",0
"HL",2005,"hydro",0
"HL",2006,"hydro",0
"HL",2007,"hydro",0
"HL",2008,"hydro",0
"HL",2009,"hydro",0
"HL",2010,"hydro",0
"HL",2011,"hydro",0
"HL",2012,"hydro",0
"HL",2013,"hydro",0
"HL",2014,"hydro",0
"HL",2015,"hydro",0
"HL",2016,"hydro",0
"HL",2017,"hydro",0
"HL",1971,"natural.gas",0
"HL",1972,"natural.gas",0
"HL",1973,"natural.gas",0
"HL",1974,"natural.gas",0
"HL",1975,"natural.gas",0
"HL",1976,"natural.gas",0
"HL",1977,"natural.gas",0
"HL",1978,"natural.gas",0
"HL",1979,"natural.gas",0
"HL",1980,"natural.gas",0
"HL",1981,"natural.gas",0
"HL",1982,"natural.gas",0
"HL",1983,"natural.gas",0
"HL",1984,"natural.gas",0
"HL",1985,"natural.gas",0
"HL",1986,"natural.gas",0
"HL",1987,"natural.gas",0
"HL",1988,"natural.gas",0
"HL",1989,"natural.gas",0
"HL",1990,"natural.gas",0
"HL",1991,"natural.gas",0
"HL",1992,"natural.gas",0
"HL",1993,"natural.gas",0
"HL",1994,"natural.gas",0
"HL",1995,"natural.gas",0
"HL",1996,"natural.gas",0
"HL",1997,"natural.gas",0
"HL",1998,"natural.gas",0
"HL",1999,"natural.gas",0
"HL",2000,"natural.gas",0
"HL",2001,"natural.gas",0
"HL",2002,"natural.gas",0
"HL",2003,"natural.gas",0
"HL",2004,"natural.gas",0
"HL",2005,"natural.gas",0
"HL",2006,"natural.gas",0
"HL",2007,"natural.gas",0
"HL",2008,"natural.gas",0
"HL",2009,"natural.gas",0
"HL",2010,"natural.gas",0
"HL",2011,"natural.gas",0
"HL",2012,"natural.gas",0
"HL",2013,"natural.gas",0
"HL",2014,"natural.gas",0
"HL",2015,"natural.gas",0
"HL",2016,"natural.gas",0
"HL",2017,"natural.gas",0
"HL",1971,"nuclear",0
"HL",1972,"nuclear",0
"HL",1973,"nuclear",0
"HL",1974,"nuclear",0
"HL",1975,"nuclear",0
"HL",1976,"nuclear",0
"HL",1977,"nuclear",0
"HL",1978,"nuclear",0
"HL",1979,"nuclear",0
"HL",1980,"nuclear",0
"HL",1981,"nuclear",0
"HL",1982,"nuclear",0
"HL",1983,"nuclear",0
"HL",1984,"nuclear",0
"HL",1985,"nuclear",0
"HL",1986,"nuclear",0
"HL",1987,"nuclear",0
"HL",1988,"nuclear",0
"HL",1989,"nuclear",0
"HL",1990,"nuclear",0
"HL",1991,"nuclear",0
"HL",1992,"nuclear",0
"HL",1993,"nuclear",0
"HL",1994,"nuclear",0
"HL",1995,"nuclear",0
"HL",1996,"nuclear",0
"HL",1997,"nuclear",0
"HL",1998,"nuclear",0
"HL",1999,"nuclear",0
"HL",2000,"nuclear",0
"HL",2001,"nuclear",0
"HL",2002,"nuclear",0
"HL",2003,"nuclear",0
"HL",2004,"nuclear",0
"HL",2005,"nuclear",0
"HL",2006,"nuclear",0
"HL",2007,"nuclear",0
"HL",2008,"nuclear",0
"HL",2009,"nuclear",0
"HL",2010,"nuclear",0
"HL",2011,"nuclear",0
"HL",2012,"nuclear",0
"HL",2013,"nuclear",0
"HL",2014,"nuclear",0
"HL",2015,"nuclear",0
"HL",2016,"nuclear",0
"HL",2017,"nuclear",0
"HL",1971,"oil",0
"HL",1972,"oil",0
"HL",1973,"oil",0
"HL",1974,"oil",0
"HL",1975,"oil",0
"HL",1976,"oil",0
"HL",1977,"oil",0
"HL",1978,"oil",0
"HL",1979,"oil",0
"HL",1980,"oil",0
"HL",1981,"oil",0
"HL",1982,"oil",0
"HL",1983,"oil",0
"HL",1984,"oil",0
"HL",1985,"oil",0
"HL",1986,"oil",0
"HL",1987,"oil",0
"HL",1988,"oil",0
"HL",1989,"oil",0
"HL",1990,"oil",0
"HL",1991,"oil",0
"HL",1992,"oil",0
"HL",1993,"oil",0
"HL",1994,"oil",0
"HL",1995,"oil",0
"HL",1996,"oil",0
"HL",1997,"oil",0
"HL",1998,"oil",0
"HL",1999,"oil",0
"HL",2000,"oil",0
"HL",2001,"oil",0
"HL",2002,"oil",0
"HL",2003,"oil",0
"HL",2004,"oil",0
"HL",2005,"oil",0
"HL",2006,"oil",0
"HL",2007,"oil",0
"HL",2008,"oil",0
"HL",2009,"oil",0
"HL",2010,"oil",0
"HL",2011,"oil",0
"HL",2012,"oil",0
"HL",2013,"oil",0
"HL",2014,"oil",0
"HL",2015,"oil",0
"HL",2016,"oil",0
"HL",2017,"oil",0
"HL",1971,"solar PV",0
"HL",1972,"solar PV",0
"HL",1973,"solar PV",0
"HL",1974,"solar PV",0
"HL",1975,"solar PV",0
"HL",1976,"solar PV",0
"HL",1977,"solar PV",0
"HL",1978,"solar PV",0
"HL",1979,"solar PV",0
"HL",1980,"solar PV",0
"HL",1981,"solar PV",0
"HL",1982,"solar PV",0
"HL",1983,"solar PV",0
"HL",1984,"solar PV",0
"HL",1985,"solar PV",0
"HL",1986,"solar PV",0
"HL",1987,"solar PV",0
"HL",1988,"solar PV",0
"HL",1989,"solar PV",0
"HL",1990,"solar PV",0
"HL",1991,"solar PV",0
"HL",1992,"solar PV",0
"HL",1993,"solar PV",0
"HL",1994,"solar PV",0
"HL",1995,"solar PV",0
"HL",1996,"solar PV",0
"HL",1997,"solar PV",0
"HL",1998,"solar PV",0
"HL",1999,"solar PV",0
"HL",2000,"solar PV",0
"HL",2001,"solar PV",0
"HL",2002,"solar PV",0
"HL",2003,"solar PV",0
"HL",2004,"solar PV",0
"HL",2005,"solar PV",0
"HL",2006,"solar PV",0
"HL",2007,"solar PV",0
"HL",2008,"solar PV",0
"HL",2009,"solar PV",0
"HL",2010,"solar PV",0
"HL",2011,"solar PV",0
"HL",2012,"solar PV",0
"HL",2013,"solar PV",0
"HL",2014,"solar PV",0
"HL",2015,"solar PV",0
"HL",2016,"solar PV",0
"HL",2017,"solar PV",0
"HL",1971,"wind",0
"HL",1972,"wind",0
"HL",1973,"wind",0
"HL",1974,"wind",0
"HL",1975,"wind",0
"HL",1976,"wind",0
"HL",1977,"wind",0
"HL",1978,"wind",0
"HL",1979,"wind",0
"HL",1980,"wind",0
"HL",1981,"wind",0
"HL",1982,"wind",0
"HL",1983,"wind",0
"HL",1984,"wind",0
"HL",1985,"wind",0
"HL",1986,"wind",0
"HL",1987,"wind",0
"HL",1988,"wind",0
"HL",1989,"wind",0
"HL",1990,"wind",0
"HL",1991,"wind",0
"HL",1992,"wind",0
"HL",1993,"wind",0
"HL",1994,"wind",0
"HL",1995,"wind",0
"HL",1996,"wind",0
"HL",1997,"wind",0
"HL",1998,"wind",0
"HL",1999,"wind",0
"HL",2000,"wind",0
"HL",2001,"wind",0
"HL",2002,"wind",0
"HL",2003,"wind",0
"HL",2004,"wind",0
"HL",2005,"wind",0
"HL",2006,"wind",0
"HL",2007,"wind",0
"HL",2008,"wind",0
"HL",2009,"wind",0
"HL",2010,"wind",0
"HL",2011,"wind",0
"HL",2012,"wind",0
"HL",2013,"wind",0
"HL",2014,"wind",0
"HL",2015,"wind",0
"HL",2016,"wind",0
"HL",2017,"wind",0
"HN",1971,"biomass",0
"HN",1972,"biomass",0
"HN",1973,"biomass",0
"HN",1974,"biomass",0
"HN",1975,"biomass",0
"HN",1976,"biomass",0
"HN",1977,"biomass",0
"HN",1978,"biomass",0
"HN",1979,"biomass",0
"HN",1980,"biomass",0
"HN",1981,"biomass",0
"HN",1982,"biomass",0
"HN",1983,"biomass",0
"HN",1984,"biomass",0
"HN",1985,"biomass",0
"HN",1986,"biomass",0
"HN",1987,"biomass",0
"HN",1988,"biomass",0
"HN",1989,"biomass",0
"HN",1990,"biomass",0
"HN",1991,"biomass",0
"HN",1992,"biomass",0
"HN",1993,"biomass",0
"HN",1994,"biomass",0
"HN",1995,"biomass",0
"HN",1996,"biomass",0
"HN",1997,"biomass",0
"HN",1998,"biomass",0
"HN",1999,"biomass",0
"HN",2000,"biomass",0
"HN",2001,"biomass",0
"HN",2002,"biomass",0
"HN",2003,"biomass",0
"HN",2004,"biomass",0
"HN",2005,"biomass",0
"HN",2006,"biomass",0
"HN",2007,"biomass",0
"HN",2008,"biomass",0
"HN",2009,"biomass",0
"HN",2010,"biomass",0
"HN",2011,"biomass",0
"HN",2012,"biomass",0
"HN",2013,"biomass",0
"HN",2014,"biomass",0
"HN",2015,"biomass",0
"HN",2016,"biomass",0
"HN",2017,"biomass",0
"HN",1971,"coal",0
"HN",1972,"coal",0
"HN",1973,"coal",0
"HN",1974,"coal",0
"HN",1975,"coal",0
"HN",1976,"coal",0
"HN",1977,"coal",0
"HN",1978,"coal",0
